Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2013-01-31,2,,,18.179425719216752,17.895926476611876,
2013-02-28,5,,,18.179425719216752,17.895926476611876,
2013-03-31,12,,,18.179425719216752,17.895926476611876,
2013-04-30,16,,,18.179425719216752,17.895926476611876,
2013-05-31,14,,,18.179425719216752,17.895926476611876,
2013-06-30,24,,,18.179425719216752,17.895926476611876,
2013-07-31,23,,,18.179425719216752,17.895926476611876,
2013-08-31,22,,,18.179425719216752,17.895926476611876,
2013-09-30,23,,,18.179425719216752,17.895926476611876,
2013-10-31,12,15.3,-3.3000000000000007,18.179425719216752,17.895926476611876,
2013-11-30,10,16.1,-6.100000000000001,18.179425719216752,17.895926476611876,
2013-12-31,2,15.8,-13.8,18.179425719216752,17.895926476611876,
2014-01-31,8,15.4,-7.4,18.179425719216752,17.895926476611876,
2014-02-28,12,15.0,-3.0,18.179425719216752,17.895926476611876,
2014-03-31,26,16.2,9.8,18.179425719216752,17.895926476611876,
2014-04-30,18,15.6,2.4000000000000004,18.179425719216752,17.895926476611876,
2014-05-31,33,16.6,16.4,18.179425719216752,17.895926476611876,
2014-06-30,38,18.2,19.8,18.179425719216752,17.895926476611876,
2014-07-31,60,21.9,38.1,18.179425719216752,15.765183157832325,60.0
2014-08-31,60,26.7,33.3,18.179425719216752,17.681393233189137,
2014-09-30,26,28.3,-2.3000000000000007,18.179425719216752,17.359918714607446,
2014-10-31,17,29.8,-12.8,18.179425719216752,17.214144700733108,
2014-11-30,10,30.0,-20.0,18.179425719216752,18.955916695791256,
2014-12-31,12,30.0,-18.0,18.179425719216752,20.470957747773088,
2015-01-31,34,30.8,3.1999999999999993,18.179425719216752,20.465225247830634,
2015-02-28,24,31.4,-7.399999999999999,18.179425719216752,20.887585361219287,
2015-03-31,36,31.7,4.300000000000001,18.179425719216752,20.502671912596064,
2015-04-30,56,33.5,22.5,18.179425719216752,20.75274814465678,
2015-05-31,40,31.5,8.5,18.179425719216752,17.163400983876514,
2015-06-30,33,28.8,4.199999999999999,18.179425719216752,13.085513618756686,
2015-07-31,42,30.4,11.600000000000001,18.179425719216752,13.745742775290264,
2015-08-31,66,35.3,30.700000000000003,18.179425719216752,16.06882419815187,
2015-09-30,47,39.0,8.0,18.179425719216752,13.693891582259102,
2015-10-31,28,40.6,-12.600000000000001,18.179425719216752,12.677802122870773,
2015-11-30,28,40.0,-12.0,18.179425719216752,14.059856171225777,
2015-12-31,8,38.4,-30.4,18.179425719216752,17.830984268962833,
2016-01-31,10,35.8,-25.799999999999997,18.179425719216752,20.076357017923126,
2016-02-29,14,31.6,-17.6,18.179425719216752,19.17157618281119,
2016-03-31,45,32.1,12.899999999999999,18.179425719216752,19.525823357230745,
2016-04-30,44,33.2,10.799999999999997,18.179425719216752,19.907798583581368,
2016-05-31,31,32.1,-1.1000000000000014,18.179425719216752,19.308688314964442,
2016-06-30,33,28.8,4.199999999999999,18.179425719216752,15.50528225405064,
2016-07-31,42,28.3,13.7,18.179425719216752,16.18184510836484,
2016-08-31,33,28.8,4.199999999999999,18.179425719216752,16.268131764622236,
2016-09-30,27,28.7,-1.6999999999999993,18.179425719216752,16.03751158309099,
2016-10-31,24,30.3,-6.300000000000001,18.179425719216752,12.998807637625843,
2016-11-30,31,32.4,-1.3999999999999986,18.179425719216752,9.604402925510547,
2016-12-31,17,32.7,-15.700000000000003,18.179425719216752,9.1884226671998,
2017-01-31,16,29.8,-13.8,18.179425719216752,9.529189075910102,
2017-02-28,33,28.7,4.300000000000001,18.179425719216752,8.854653516026975,
2017-03-31,50,30.6,19.4,18.179425719216752,11.02788888832914,
2017-04-30,65,33.8,31.200000000000003,18.179425719216752,14.682449840994975,65.0
2017-05-31,60,35.6,24.4,18.179425719216752,15.859956564323316,
2017-06-30,56,37.9,18.1,18.179425719216752,16.43338404319424,
2017-07-31,73,42.5,30.5,18.179425719216752,17.8805946955538,
2017-08-31,102,50.3,51.7,18.179425719216752,21.401248665543896,102.0
2017-09-30,82,55.4,26.6,18.179425719216752,20.86091773841431,
2017-10-31,52,58.9,-6.899999999999999,18.179425719216752,19.433604915197797,
2017-11-30,43,61.6,-18.6,18.179425719216752,20.358675464446765,
2017-12-31,29,61.2,-32.2,18.179425719216752,25.678603284966,
2018-01-31,35,59.7,-24.700000000000003,18.179425719216752,28.373714361476654,
2018-02-28,45,57.7,-12.700000000000003,18.179425719216752,28.125938996670747,
2018-03-31,76,59.3,16.700000000000003,18.179425719216752,27.65615262066974,
2018-04-30,62,59.9,2.1000000000000014,18.179425719216752,27.26447627713884,
2018-05-31,60,58.6,1.3999999999999986,18.179425719216752,25.53068741730234,
